canonical_relative_path,size_bytes,sha256,category,batch,status,description,recommended_git_tracking,canonical_source_kind,canonical_source_container,canonical_source_member_or_path,occurrence_count,duplicate_alias_count
batches/B102_final2/B102_direct_label_match_grid_20260827T162132Z.csv.gz,2156077,16ec83739ccb1106e75cbfc90d049a0358fff0a25c8ab3a6ef229446919930d2,analysis_result_or_derived_data,,historical_foundation,"Exhaustive grid of direct annotation-source, evidence, mapping, and label-column comparisons.",git_lfs_recommended,direct_current,B102_direct_label_match_grid_20260827T162132Z.csv.gz,batches/B102_final2/B102_direct_label_match_grid_20260827T162132Z.csv.gz,2,1
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/analysis/B104_v159_new_witness_direct_GO_counts_20260828T030759Z.csv,8659,189ef62611d0b33b42812af983b766216d7d6309d37597ab2b689152c6bc69df,analysis_result_or_derived_data,B104,historical_or_supporting,B104 analysis result or compact derived dataset: B104_v159_new_witness_direct_GO_counts_20260828T030759Z.csv.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/analysis/B104_v159_new_witness_direct_GO_counts_20260828T030759Z.csv,1,0
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/retained_inputs/B102_gp2protein_human_normalized_20260827T162132Z.tsv.gz,469792,194b925028c418a45e688d46de30ebe6a79a80db5f68634674fdfa3cc6b96395,retained_normalized_input,B104,historical_foundation,B104 compact normalized retained input used for later reproducibility: B102_gp2protein_human_normalized_20260827T162132Z.tsv.gz.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/retained_inputs/B102_gp2protein_human_normalized_20260827T162132Z.tsv.gz,2,1
bundle_only/B104I_PPI_provenance_and_literature_bundle_20260830T114918Z/B104I_VALIDATION_20260830T114918Z.json,4720,195babacd3b74a97cee5bb9d8b58439e08f07af2af790d4756bfe0114da0bdd9,validation_or_checksum,,current_core,"PPI topology provenance audit or report linking GraphSAGE, OhmNet, and BioSNAP edge sets.",normal_git,zip_member,B104I_PPI_provenance_and_literature_bundle_20260830T114918Z.zip,B104I_VALIDATION_20260830T114918Z.json,1,0
results/source_ledger_through_B104I_FINAL_20260830T114918Z.csv,541463,1a2e6a55d1dbb4a794f882195124003a3447570a3000903fa7ab158dabe8808a,provenance_manifest,,current_core,Append-only source and artifact provenance ledger.,normal_git,direct_current,source_ledger_through_B104I_FINAL_20260830T114918Z.csv,results/source_ledger_through_B104I_FINAL_20260830T114918Z.csv,1,0
bundle_only/B104D_column_order_date_range_uniprot_bundle_20260829T010311Z/B104D_delivery_20260829T010311Z/logs/package_uniprot_self_test.stdout,266,1a5849aed966eb1d57fe0904175a152e31a0053a28caaeba708758b225e12825,other_artifact,,supporting_analysis,assistant-generated investigation artifact: package_uniprot_self_test.stdout.,normal_git,zip_member,B104D_column_order_date_range_uniprot_bundle_20260829T010311Z.zip,B104D_delivery_20260829T010311Z/logs/package_uniprot_self_test.stdout,1,0
results/provenance_events_through_B104E_FINAL_20260829T122734Z.csv,32515,1ac8d9fd61d79012b907c5a9e92b12255d5229e9bfc9919f995b0edec8094ef4,provenance_manifest,,supporting_analysis,"Append-only provenance-event history, including receipt, validation, and deletion states.",normal_git,direct_current,provenance_events_through_B104E_FINAL_20260829T122734Z.csv,results/provenance_events_through_B104E_FINAL_20260829T122734Z.csv,1,0
batches/B102_delivery_20260827T163101Z/B102_REPORT_CORRECTED_20260827T163101Z.md,5464,1b0aa1b4432fd5ed96fd8efe9152b4655dc772a0f5041307f4bfe7c7bf6ead4e,report_or_documentation,,historical_foundation,Narrative scientific and provenance report for the associated analysis batch.,normal_git,direct_current,B102_REPORT_CORRECTED_20260827T163101Z.md,batches/B102_delivery_20260827T163101Z/B102_REPORT_CORRECTED_20260827T163101Z.md,2,1
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/retained_inputs/GO_annotations-9606-direct-expev.tsv.gz,662036,1b3525d3e300a83624f5d98dd22457ba3690e74b8564080f060e4ab9d7e4e8fb,retained_normalized_input,B104G,current_core,B104G compact normalized retained input used for later reproducibility: GO_annotations-9606-direct-expev.tsv.gz.,normal_git,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/retained_inputs/GO_annotations-9606-direct-expev.tsv.gz,1,0
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/analysis/B104G_full_mapping_leakage_recalculation.csv,1112,1d040f1efc9fdc08129b46fdd084f7ebc00fbfc47f79d670bb6926390b4bf9c2,analysis_result_or_derived_data,B104G,current_core,B104G analysis result or compact derived dataset: B104G_full_mapping_leakage_recalculation.csv.,normal_git,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/analysis/B104G_full_mapping_leakage_recalculation.csv,1,0
batches/B104F_20260829T140333Z/B104F_RESPONSE_TO_INDEPENDENT_AGENT_20260829T140333Z.md,4861,1d1f42c641d6d236c56847fa65b489ba94c203ed4e633dec92486673314729a9,documentation,,supporting_analysis,assistant-generated investigation artifact: B104F_RESPONSE_TO_INDEPENDENT_AGENT_20260829T140333Z.md.,normal_git,direct_current,B104F_RESPONSE_TO_INDEPENDENT_AGENT_20260829T140333Z.md,batches/B104F_20260829T140333Z/B104F_RESPONSE_TO_INDEPENDENT_AGENT_20260829T140333Z.md,2,1
bundle_only/B104C_MSigDB50_column_order_bundle_20260828T200948Z/B104C_delivery_20260828T200948Z/analysis/B104C_extended_python2_dictionary_order_top100_20260828T194921Z.csv,8937,1dc1d480da547b4ea097f93e57beb83a479ebc0b69cea77a68a8025d1e0af795,analysis_result_or_derived_data,,supporting_analysis,analysis result or compact derived dataset: B104C_extended_python2_dictionary_order_top100_20260828T194921Z.csv.,normal_git,zip_member,B104C_MSigDB50_column_order_bundle_20260828T200948Z.zip,B104C_delivery_20260828T200948Z/analysis/B104C_extended_python2_dictionary_order_top100_20260828T194921Z.csv,2,1
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/retained_inputs/GO_annotations-9606-direct-allev.tsv.gz,1653192,1e8a2e9d82b34d1cf2511661c1b2413f3fd0c3e502fd694d9e50aad29e3ebb66,retained_normalized_input,B104G,current_core,B104G compact normalized retained input used for later reproducibility: GO_annotations-9606-direct-allev.tsv.gz.,normal_git,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/retained_inputs/GO_annotations-9606-direct-allev.tsv.gz,1,0
bundle_only/B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z/B104E/retained_inputs/goa_date_screen_results/goa_release_168_screen.json,36820,1f3ebfaf39f61b86e0f7cac47a32db1c0d11f9bc5e97dad2075a1a8fa961f258,retained_normalized_input,B104E,supporting_analysis,B104E compact normalized retained input used for later reproducibility: goa_release_168_screen.json.,normal_git,zip_member,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,B104E/retained_inputs/goa_date_screen_results/goa_release_168_screen.json,1,0
bundle_only/B104A_exact_GO_reconstruction_bundle_20260828T152026Z/B104A/analysis/B104A_default_relation_global_evidence_mask_search_top100_20260828T145842Z.csv,5531,1f3f0b2d173f3885cbb14f66e7503cf11505f066f89a84aafe5092c40b5d142b,analysis_result_or_derived_data,B104A,supporting_analysis,B104A analysis result or compact derived dataset: B104A_default_relation_global_evidence_mask_search_top100_20260828T145842Z.csv.,normal_git,zip_member,B104A_exact_GO_reconstruction_bundle_20260828T152026Z.zip,B104A/analysis/B104A_default_relation_global_evidence_mask_search_top100_20260828T145842Z.csv,1,0
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/scripts/build_B104_report.py,19446,1f60fdead30443ed77c159ead736d7d8c78096a6aafa897dd59ed02d174d41aa,script,B104,historical_or_supporting,Narrative scientific and provenance report for the associated analysis batch.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/scripts/build_B104_report.py,1,0
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/wl_ambiguous_topology_only.json,69252,1f9c89ee87b6c5c8a5deae2340fba7237f5f5dbfec226a1907a22a9670c8d584,analysis_result_or_derived_data,,historical_or_supporting,analysis result or compact derived dataset: wl_ambiguous_topology_only.json.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/wl_ambiguous_topology_only.json,1,0
bundle_only/B101_goa159_analysis_bundle_20260827T152736Z/B101/B101_direct_label_match_grid_20260827T152736Z.csv.gz,1587365,20e9999de3930554a77d8e1fe604416ac3bff43cb956340024387f6c6b007a77,analysis_result_or_derived_data,B101,historical_foundation,"Exhaustive grid of direct annotation-source, evidence, mapping, and label-column comparisons.",normal_git,zip_member,B101_goa159_analysis_bundle_20260827T152736Z.zip,B101/B101_direct_label_match_grid_20260827T152736Z.csv.gz,1,0
bundle_only/B104D_column_order_date_range_uniprot_bundle_20260829T010311Z/B104D_delivery_20260829T010311Z/logs/fast2.stderr,812,216dfeec6dc38ab6f25e88fb9667e9f43357054740fc224b19437cffd517dbda,other_artifact,,supporting_analysis,assistant-generated investigation artifact: fast2.stderr.,normal_git,zip_member,B104D_column_order_date_range_uniprot_bundle_20260829T010311Z.zip,B104D_delivery_20260829T010311Z/logs/fast2.stderr,1,0
bundle_only/B104A_exact_GO_reconstruction_bundle_20260828T152026Z/B104A/analysis/B104A_default_relation_source_leave_one_out_20260828T145842Z.csv,2680,2177bca2ea78737a9f206981b072bfa3b982025b7e6b14970903d6e68b6f7f1e,analysis_result_or_derived_data,B104A,supporting_analysis,B104A analysis result or compact derived dataset: B104A_default_relation_source_leave_one_out_20260828T145842Z.csv.,normal_git,zip_member,B104A_exact_GO_reconstruction_bundle_20260828T152026Z.zip,B104A/analysis/B104A_default_relation_source_leave_one_out_20260828T145842Z.csv,1,0
bundle_only/B104D_column_order_date_range_uniprot_bundle_20260829T010311Z/B104D_delivery_20260829T010311Z/scripts/build_B104D_provenance.py,12879,224b7a27ba76f058d94865feff5f41854e3ba01d7aa0707ca91c00cd56feb794,script,,supporting_analysis,"analysis, download, validation, or packaging script: build_B104D_provenance.py.",normal_git,zip_member,B104D_column_order_date_range_uniprot_bundle_20260829T010311Z.zip,B104D_delivery_20260829T010311Z/scripts/build_B104D_provenance.py,1,0
batches/B104D_20260829T010311Z/B104D_GOA_date_screen_reference_pack_20260829T010311Z.zip,1124051,22791f83190a4ae5b804c22d8bffec9e125fb975c981ea80fa69cfa183d591c4,reference_pack_or_nested_bundle,,supporting_analysis,assistant-generated investigation artifact: B104D_GOA_date_screen_reference_pack_20260829T010311Z.zip.,normal_git,direct_current,B104D_GOA_date_screen_reference_pack_20260829T010311Z.zip,batches/B104D_20260829T010311Z/B104D_GOA_date_screen_reference_pack_20260829T010311Z.zip,2,1
results/B104E_final_delivery_checksums_20260829T122734Z.csv,16820,237231a19fa3294b82ac67bf1ae98fdd500148cc44e88b0f006e17be7ce0b06b,validation_or_checksum,,supporting_analysis,assistant-generated investigation artifact: B104E_final_delivery_checksums_20260829T122734Z.csv.,normal_git,direct_current,B104E_final_delivery_checksums_20260829T122734Z.csv,results/B104E_final_delivery_checksums_20260829T122734Z.csv,1,0
bundle_only/B104A_exact_GO_reconstruction_bundle_20260828T152026Z/B104A/logs/build_B104A_provenance.stdout,386,2378623213914b15bb415c3fb94544e80d288dc3e686c541697b75ec4899c5d2,other_artifact,B104A,supporting_analysis,B104A assistant-generated investigation artifact: build_B104A_provenance.stdout.,normal_git,zip_member,B104A_exact_GO_reconstruction_bundle_20260828T152026Z.zip,B104A/logs/build_B104A_provenance.stdout,1,0
bundle_only/B104C_MSigDB50_column_order_bundle_20260828T200948Z/B104C_delivery_20260828T200948Z/analysis/B104C_duplicate_vector_GO_disambiguation_20260828T194921Z.csv,2182,23c893ac2d5b4a4302ad7334d5432785e98f5c098cf17378099b8cb7b83bd62e,analysis_result_or_derived_data,,supporting_analysis,analysis result or compact derived dataset: B104C_duplicate_vector_GO_disambiguation_20260828T194921Z.csv.,normal_git,zip_member,B104C_MSigDB50_column_order_bundle_20260828T200948Z.zip,B104C_delivery_20260828T200948Z/analysis/B104C_duplicate_vector_GO_disambiguation_20260828T194921Z.csv,1,0
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/scripts/refresh_run_status.py,4803,2404e525d25223f4a46b0c398fa2693f6962e5f1d8c023c3723cae7df18cb636,script,,historical_or_supporting,"analysis, download, validation, or packaging script: refresh_run_status.py.",normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/scripts/refresh_run_status.py,1,0
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/B104_output_checksums_pre_report_20260828T030759Z.csv,5329,24572f14b27c0aa983e9e7058a8e5839f1f0e8e2fe1a3b2daad6b0153e4e20ba,validation_or_checksum,B104,historical_or_supporting,Narrative scientific and provenance report for the associated analysis batch.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/B104_output_checksums_pre_report_20260828T030759Z.csv,1,0
bundle_only/B104D_column_order_date_range_uniprot_bundle_20260829T010311Z/B104D_delivery_20260829T010311Z/scripts/explore_graphmapped.py,20965,24d0c40d670a17f5b03bcee538eea8652266c86324870d68c2faec28c0bbc0fe,script,,supporting_analysis,"analysis, download, validation, or packaging script: explore_graphmapped.py.",normal_git,zip_member,B104D_column_order_date_range_uniprot_bundle_20260829T010311Z.zip,B104D_delivery_20260829T010311Z/scripts/explore_graphmapped.py,1,0
bundle_only/ppi_reproduction_analysis_bundle/scripts/functionlab_search.py,1381,255d15bb781991b4de95e1901b846407524bee5570aaf67c658f8e6b3d490d97,script,,historical_or_supporting,"analysis, download, validation, or packaging script: functionlab_search.py.",normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,scripts/functionlab_search.py,1,0
batches/B104F_20260829T140333Z/B104F_INDEPENDENT_NUMPY_VALIDATION_20260829T140333Z.json,425,25623367a625310ea963073ed610be9d6c5e53afa1e68d18ae5ab0186d66d742,validation_or_checksum,,supporting_analysis,Machine-readable validation checks for the associated analysis or delivery.,normal_git,direct_current,B104F_INDEPENDENT_NUMPY_VALIDATION_20260829T140333Z.json,batches/B104F_20260829T140333Z/B104F_INDEPENDENT_NUMPY_VALIDATION_20260829T140333Z.json,3,2
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/ohmnet_global_label_source_screen.csv,99457,257de22d3d83a4a8b0c3de4f738afe62471964f420290815712680042225a90b,analysis_result_or_derived_data,,historical_or_supporting,analysis result or compact derived dataset: ohmnet_global_label_source_screen.csv.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/ohmnet_global_label_source_screen.csv,1,0
results/B104B_FINAL2_DELIVERY_VALIDATION_20260828T161826Z.json,1051,25c23a41bde0b1849cd25d9992e303c201d0eccccf09b6746900e3a6d4511784,validation_or_checksum,,supporting_analysis,Machine-readable validation checks for the associated analysis or delivery.,normal_git,direct_current,B104B_FINAL2_DELIVERY_VALIDATION_20260828T161826Z.json,results/B104B_FINAL2_DELIVERY_VALIDATION_20260828T161826Z.json,1,0
bundle_only/ppi_reproduction_analysis_bundle/results/humanbase_discovery.json,3595,2687bcfe180e95900f3e9c74efce80bdc15c2413edf0e05f90d11eb3075a8453,analysis_result_or_derived_data,,historical_or_supporting,analysis result or compact derived dataset: humanbase_discovery.json.,normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,results/humanbase_discovery.json,1,0
bundle_only/B104A_exact_GO_reconstruction_bundle_20260828T152026Z/B104A/B104A_input_integrity_20260828T145842Z.csv,3674,27564de0e0d44ad5c82db36cb18b8256b6d94c6330fe6492a2f73fedbf98767e,validation_or_checksum,B104A,supporting_analysis,B104A assistant-generated investigation artifact: B104A_input_integrity_20260828T145842Z.csv.,normal_git,zip_member,B104A_exact_GO_reconstruction_bundle_20260828T152026Z.zip,B104A/B104A_input_integrity_20260828T145842Z.csv,1,0
results/provenance_events_through_B104B_FINAL2_20260828T161826Z.csv,21080,27a92afc567fad6637686fed1f57eeeec51ae16800e82cf3726f5fc98cc741e5,provenance_manifest,,supporting_analysis,"Append-only provenance-event history, including receipt, validation, and deletion states.",normal_git,direct_current,provenance_events_through_B104B_FINAL2_20260828T161826Z.csv,results/provenance_events_through_B104B_FINAL2_20260828T161826Z.csv,1,0
results/source_ledger_through_B104F_FINAL_20260829T140333Z.csv,504907,282955cc5d619bb4ed0c6bc63c87d9ce1ca10c5cb8d217d20939a2f6625365cc,provenance_manifest,,supporting_analysis,Append-only source and artifact provenance ledger.,normal_git,direct_current,source_ledger_through_B104F_FINAL_20260829T140333Z.csv,results/source_ledger_through_B104F_FINAL_20260829T140333Z.csv,1,0
bundle_only/B104B_MSigDB_term_selection_handoff_bundle_20260828T161826Z/B104B_20260828T161826Z/analysis/B104B_release158_term_selection_sensitivity.json,370,286c44741d58ee4788323ddf982a8637af030a82cff2a45db183309c561748a0,analysis_result_or_derived_data,,supporting_analysis,"Investigator handoff summarizing methods, findings, caveats, and next tests.",normal_git,zip_member,B104B_MSigDB_term_selection_handoff_bundle_20260828T161826Z.zip,B104B_20260828T161826Z/analysis/B104B_release158_term_selection_sensitivity.json,1,0
bundle_only/B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z/B104E/retained_inputs/uniprot_2016_mapping_audit/2016_04/O95073_Q9Y620_2016_04_provenance.json,2640,289558ffc69346d6ea44ca722f5d1a8775f197d7a7e05fb0125d3cda24e3648a,retained_normalized_input,B104E,supporting_analysis,B104E compact normalized retained input used for later reproducibility: O95073_Q9Y620_2016_04_provenance.json.,normal_git,zip_member,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,B104E/retained_inputs/uniprot_2016_mapping_audit/2016_04/O95073_Q9Y620_2016_04_provenance.json,1,0
