record_type,artifact_name,local_path,local_status,origin_in_this_run,analysis_role,used_by,direct_or_canonical_source_url,source_page_url,url_status,retrieval_status,retrieved_at_utc,size_bytes,sha256,parent_or_derivation,notes,batch_id,user_local_relative_path,user_local_status,user_local_size_bytes,user_local_sha256,user_local_mtime_utc,inventory_file,inventory_sha256,deletion_state,event_recorded_at_utc,supersedes_prior_record_type,hash_authority,runtime_verification_status,planned_batch,retained_derivative_paths,parser_script_sha256,raw_to_derived_reconciliation,user_deletion_confirmed_at_utc
analysis_script,run_local_label_source_screen.py,/mnt/data/ppi_repro_corrected/scripts/run_local_label_source_screen.py,present,generated locally,"Local MSigDB, OhmNet-label, and Greene label-source screen",reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:54:08.524877+00:00,20170,352718569ca23dd0e131d137a6030e9d79bdff631ebb21773d8b3eed79792662,authored for corrected run,,,,,,,,,,,,,,,,,,,
analysis_script,validate_corrected_bundle.py,/mnt/data/ppi_repro_corrected/scripts/validate_corrected_bundle.py,present,generated locally,"Validate report references, manifests, hashes, and workbook readability",reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:04:41.073529+00:00,4021,6a25dd8046da5e5b9709d2efdf800e97c751a9f31fefb524bbbd93dae3e70a37,authored for corrected run,,,,,,,,,,,,,,,,,,,
generated_output,EXECUTION_DIAGNOSTICS.md,/mnt/data/ppi_repro_corrected/results/EXECUTION_DIAGNOSTICS.md,present,generated locally,Complete accepted and superseded execution diagnostics,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:10:11.352641+00:00,4657,0b651d11e14fe6f826d51ed447a01a712210ca0bfbaa5566d9dfbc0135747b02,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,MASTER_REPRODUCTION_REPORT.md,/mnt/data/ppi_repro_corrected/results/MASTER_REPRODUCTION_REPORT.md,present,generated locally,Master scientific report,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:10:11.354342+00:00,25609,0a1df00dbc4d6c5c3d3f15cfd0980632688445f69f9290d3559489b5508617b5,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,MASTER_REPRODUCTION_REPORT_v2.md,/mnt/data/ppi_repro_corrected/results/MASTER_REPRODUCTION_REPORT_v2.md,present,generated locally,Master scientific report,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:10:11.354342+00:00,25609,0a1df00dbc4d6c5c3d3f15cfd0980632688445f69f9290d3559489b5508617b5,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,REQUESTED_ADDITIONAL_INPUTS.md,/mnt/data/ppi_repro_corrected/results/REQUESTED_ADDITIONAL_INPUTS.md,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:10:11.355316+00:00,832,9187d31017c77817bcc22337b231649a4ffdb5b9fdc53e4945431edf37b14553,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,SOURCE_ACQUISITION.md,/mnt/data/ppi_repro_corrected/results/SOURCE_ACQUISITION.md,present,generated locally,Source URLs and download/verify instructions,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:10:11.352046+00:00,12529,f2a003e6391699b88f3c2ffb5cd018da29dcc16a8ebeeded3ada621be546bcd3,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,actual_input_file_manifest.csv,/mnt/data/ppi_repro_corrected/results/actual_input_file_manifest.csv,present,generated locally,Actual input manifest,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:10:11.317217+00:00,8658,37d802b1283e0a8c68e626d64ac39ea0d77b3f6fad0323e4edb2b8734ec94a77,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,actual_input_file_manifest.json,/mnt/data/ppi_repro_corrected/results/actual_input_file_manifest.json,present,generated locally,Actual input manifest,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:10:11.317930+00:00,15537,59b7f1c6d189e3490b76eafaf4b6a13772bc87936fbc639a0de46d7181e4ddee,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,actual_input_file_manifest.xlsx,/mnt/data/ppi_repro_corrected/results/actual_input_file_manifest.xlsx,present,generated locally,Actual input manifest,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:10:11.348029+00:00,8973,642b6c6ac9ef1fdb3a54ebd83184718ef81f0d5fea8417731f7def4765c1b1b1,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,build_corrected_report.stderr,/mnt/data/ppi_repro_corrected/results/build_corrected_report.stderr,present,generated locally,Captured standard error or warning stream,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:10:09.336029+00:00,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,build_corrected_report.stdout,/mnt/data/ppi_repro_corrected/results/build_corrected_report.stdout,present,generated locally,Captured standard output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:10:11.379699+00:00,180,53691bcd56c7b89c6512aa369695c8ad7ec001194343ba6fc0a8dece24dd23ca,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,build_source_manifest.stderr,/mnt/data/ppi_repro_corrected/results/build_source_manifest.stderr,present,generated locally,Actual input manifest,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:57:08.896029+00:00,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,build_source_manifest.stdout,/mnt/data/ppi_repro_corrected/results/build_source_manifest.stdout,present,generated locally,Actual input manifest,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:57:12.656029+00:00,270,a5454693ab548e0703ca0272be8d1d502bda780c6d2a4127c81bcec9b509e6fb,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,collapsed_gene_labels_topology_features.csv,/mnt/data/ppi_repro_corrected/results/collapsed_gene_labels_topology_features.csv,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:49:41.416029+00:00,1061035,4fd88002b2600c0b7c5dcb076390f5b74a39edcb34184f1b0768d9926dcb1907,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,core_verification.stderr,/mnt/data/ppi_repro_corrected/results/core_verification.stderr,present,generated locally,Captured standard error or warning stream,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:48:29.432577+00:00,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,core_verification.stdout,/mnt/data/ppi_repro_corrected/results/core_verification.stdout,present,generated locally,Captured standard output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:49:45.876617+00:00,1652,df2b49c9a05f7e960b7fd61d40607959d8de1bc77ee1b81e6a6d3a13084c08e1,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,core_verification_summary.json,/mnt/data/ppi_repro_corrected/results/core_verification_summary.json,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:49:45.876617+00:00,6123,3d4e3624a4d00d6c8c85dcdaab01f951c55a0b6cdf338c97a492ce3930983ec0,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,dgl_component_assignment.csv,/mnt/data/ppi_repro_corrected/results/dgl_component_assignment.csv,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:49:40.892596+00:00,861,b76360dbf149133385821fe981517c844b191406800e2f67d74659eb21eff249,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,dgl_split_verification.csv,/mnt/data/ppi_repro_corrected/results/dgl_split_verification.csv,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:49:40.892930+00:00,701,5a0823ae7eb4f6a087b79ed3e2e7232e8d13d02c82d30178594d8e30d431d551,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,dgl_transformation_verification.json,/mnt/data/ppi_repro_corrected/results/dgl_transformation_verification.json,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:49:40.893513+00:00,2582,b4d60f38f9ca2111ccb3b5eabe0022e5c1e067ebc4e3890864e4d07c1a707cda,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,feature_column_mapping.csv,/mnt/data/ppi_repro_corrected/results/feature_column_mapping.csv,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:49:25.580029+00:00,7670,be22af448afae0aebccafc16e94e3e916caf2cbf7d46e1686b7d475c29e4939a,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,graphsage_row_to_entrez_topology_features.csv,/mnt/data/ppi_repro_corrected/results/graphsage_row_to_entrez_topology_features.csv,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:49:25.752029+00:00,1201265,4aaada1751c958db2653e19e05ca5a8e2bdd2da86c1a4441bad26e0468ae7207,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,input_verification.stderr,/mnt/data/ppi_repro_corrected/results/input_verification.stderr,present,generated locally,Captured standard error or warning stream,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:03:00.744029+00:00,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,input_verification.stdout,/mnt/data/ppi_repro_corrected/results/input_verification.stdout,present,generated locally,Captured standard output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:03:04.400806+00:00,131,cd06fd1cfa0b00c7aeb62c0ad7631af16a1ded134d9f3b11f1ff454e24ee2f5b,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,input_verification_log.csv,/mnt/data/ppi_repro_corrected/results/input_verification_log.csv,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T16:03:04.400806+00:00,4107,c62c6d36b52177efea7e8ecd32ad0dc089ad5a8e7a5361a57632978893b1ce95,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,local_label_source_screen.stderr,/mnt/data/ppi_repro_corrected/results/local_label_source_screen.stderr,present,generated locally,Captured standard error or warning stream,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:54:17.176029+00:00,1079,bfbaef32806945b073b4ec4009a435fe9a4565e64c3364a17e4519e35d1561f7,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,local_label_source_screen.stdout,/mnt/data/ppi_repro_corrected/results/local_label_source_screen.stdout,present,generated locally,Captured standard output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:54:16.587227+00:00,3846,3ae6d4f049e5ae3aac84826e935d3f545053cee7842c41dce16f1121fcfaa9a9,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,local_label_source_screen_summary.json,/mnt/data/ppi_repro_corrected/results/local_label_source_screen_summary.json,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:54:16.587227+00:00,3795,7e3cdf99fea507db9571f28847581492811645ffaaf378d7c618f223a0aca726,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,msigdb_label_source_screen.csv,/mnt/data/ppi_repro_corrected/results/msigdb_label_source_screen.csv,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:54:16.572029+00:00,213568,3d11550adc4a24853719b44643bff95ac34370f36106ae18d76de286befebddd,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,ohmnet_global_label_source_screen.csv,/mnt/data/ppi_repro_corrected/results/ohmnet_global_label_source_screen.csv,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:54:16.581978+00:00,99457,257de22d3d83a4a8b0c3de4f738afe62471964f420290815712680042225a90b,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,ohmnet_same_tissue_label_screen_best.csv,/mnt/data/ppi_repro_corrected/results/ohmnet_same_tissue_label_screen_best.csv,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:54:16.043319+00:00,12371,cae495550f7700b009c1b0ddf4f12f24e747b26c624e53dc4d0ff79a90031101,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,tissue_partition.csv,/mnt/data/ppi_repro_corrected/results/tissue_partition.csv,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:49:03.456721+00:00,1550,064c396d394b90428ae2f73768c44e470a776259c1d69bea26d028fdd50fb059,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,wl_ambiguous_topology_only.json,/mnt/data/ppi_repro_corrected/results/wl_ambiguous_topology_only.json,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:49:11.341073+00:00,69252,1f9c89ee87b6c5c8a5deae2340fba7237f5f5dbfec226a1907a22a9670c8d584,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,wl_residual_after_features.json,/mnt/data/ppi_repro_corrected/results/wl_residual_after_features.json,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:49:25.584232+00:00,36578,664ab9a55cb4087316a632be8eaa92bd5da72dff4a80fe4a94976f1a28dced93,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
generated_output,wl_tissue_summary.csv,/mnt/data/ppi_repro_corrected/results/wl_tissue_summary.csv,present,generated locally,Generated analysis output,report/reproduction bundle,,,not_applicable_generated_file,generated locally,2026-08-24T15:49:11.339306+00:00,991,ca0faa1d0d7eaa8ef63a2f531dba557a3796992f45c0b68ec3acc34260326cb2,corrected analysis scripts,,,,,,,,,,,,,,,,,,,
user_local_candidate_inventory,2016-06-01-go.obo,,not_materialized_in_runtime,user_B000_inventory,candidate historical input,planned batch B105,https://release.geneontology.org/2016-06-01/ontology/go.obo,https://release.geneontology.org/2016-06-01/,official_GO_release_candidate_exact_path,user has local copy; raw bytes not uploaded,,,,declared by local_upload_inventory_20260827T145903Z.csv,,B000,2016-06-01-go.obo,present_on_user_machine_per_B000_inventory,34762536,9b4c0c28d73ba41ae4c684d78b354d2c8bea691a5d759d4cdd188eecdd307ca2,2026-08-15T19:16:39.146564+00:00,local_upload_inventory_20260827T145903Z.csv,dae73b7f54d28a089917ba8cf5b7a7f62b2ea0496cba097f3c1e1bfd94e0e9df,raw_not_uploaded,,,,,,,,,
user_local_candidate_inventory,2016-06-01-gp2protein.geneid.gz,,not_materialized_in_runtime,user_B000_inventory,candidate historical input,planned batch B106,https://release.geneontology.org/2016-06-01/annotations/gp2protein/gp2protein.geneid.gz,https://release.geneontology.org/2016-06-01/,official_GO_release_candidate_exact_path,user has local copy; raw bytes not uploaded,,,,declared by local_upload_inventory_20260827T145903Z.csv,,B000,2016-06-01-gp2protein.geneid.gz,present_on_user_machine_per_B000_inventory,38540366,f3a2d329ada32f03e4c3ec60c55ef77cfe3626c3c875832e59612e5f316504e7,2026-08-15T19:45:00.492038+00:00,local_upload_inventory_20260827T145903Z.csv,dae73b7f54d28a089917ba8cf5b7a7f62b2ea0496cba097f3c1e1bfd94e0e9df,raw_not_uploaded,,,,,,,,,
user_local_candidate_inventory,2016-12-23-gene2go.gz,,not_materialized_in_runtime,user_B000_inventory,candidate historical input,planned batch B202,,,unresolved_from_inventory_only,user has local copy; raw bytes not uploaded,,,,declared by local_upload_inventory_20260827T145903Z.csv,Exact acquisition URL not supplied in B000; equality to any public candidate remains unverified until raw bytes are uploaded/hash-checked.,B000,2016-12-23-gene2go.gz,present_on_user_machine_per_B000_inventory,19731322,33bedddfa375a99557fc8ddc8192b8441745f7c338714441ec3bafbed6228386,2026-08-16T02:58:26.135689+00:00,local_upload_inventory_20260827T145903Z.csv,dae73b7f54d28a089917ba8cf5b7a7f62b2ea0496cba097f3c1e1bfd94e0e9df,raw_not_uploaded,,,,,,,,,
user_local_candidate_inventory,2016-12-23-gene2go_human.tsv.gz,,not_materialized_in_runtime,user_B000_inventory,candidate historical input,planned batch B201,,,unresolved_from_inventory_only,user has local copy; raw bytes not uploaded,,,,declared by local_upload_inventory_20260827T145903Z.csv,Exact acquisition URL not supplied in B000; equality to any public candidate remains unverified until raw bytes are uploaded/hash-checked.,B000,2016-12-23-gene2go_human.tsv.gz,present_on_user_machine_per_B000_inventory,3280383,5d14e96beead06423b047621ac02829b576e041e607a58f70820947839641c09,2026-08-16T02:58:52.118008+00:00,local_upload_inventory_20260827T145903Z.csv,dae73b7f54d28a089917ba8cf5b7a7f62b2ea0496cba097f3c1e1bfd94e0e9df,raw_not_uploaded,,,,,,,,,
